,target,word_count,stop_word_count,url_count,mean_word_length,char_count,punctuation_count,vector
2193,1,21,5,0,5.523809523809524,136,7,[0. 0. 0. ... 0. 0. 0.]
7034,1,15,2,0,8.133333333333333,137,11,[0. 0. 0. ... 0. 0. 0.]
5673,1,12,2,1,6.333333333333333,87,6,[0. 0. 0. ... 0. 0. 0.]
5660,0,12,1,2,7.833333333333333,105,13,[0. 0. 0. ... 0. 0. 0.]
609,0,15,1,1,8.4,140,10,[0. 0. 0. ... 0. 0. 0.]
4325,0,15,3,1,5.466666666666667,96,6,[0. 0. 0. ... 0. 0. 0.]
2286,0,20,10,0,4.8,117,5,[0. 0. 0. ... 0. 0. 0.]
3920,1,12,5,0,5.5,77,6,[0. 0. 0. ... 0. 0. 0.]
6503,0,15,6,0,5.466666666666667,96,0,[0. 0. 0. ... 0. 0. 0.]
3021,1,23,10,2,5.043478260869565,138,14,[0. 0. 0. ... 0. 0. 0.]
7285,1,17,5,0,5.411764705882353,108,4,[0. 0. 0. ... 0. 0. 0.]
6588,0,21,6,0,5.571428571428571,137,4,[0. 0. 0. ... 0. 0. 0.]
1462,0,25,12,0,4.6,139,5,[0. 0. 0. ... 0. 0. 0.]
4275,1,7,2,0,4.0,34,0,[0. 0. 0. ... 0. 0. 0.]
7218,1,16,5,0,6.1875,114,6,[0. 0. 0. ... 0. 0. 0.]
965,0,28,15,0,3.892857142857143,136,4,[0. 0. 0. ... 0. 0. 0.]
5247,1,11,3,1,6.818181818181818,85,5,[0. 0. 0. ... 0. 0. 0.]
580,1,20,4,1,5.9,137,14,[0. 0. 0. ... 0. 0. 0.]
2320,0,20,5,1,6.0,139,9,[0. 0. 0. ... 0. 0. 0.]
1748,1,18,6,1,6.333333333333333,131,7,[0. 0. 0. ... 0. 0. 0.]
5748,0,16,10,0,4.75,91,3,[0. 0. 0. ... 0. 0. 0.]
323,0,2,0,0,13.0,27,1,[0. 0. 0. ... 0. 0. 0.]
981,0,16,0,2,7.125,129,14,[0. 0. 0. ... 0. 0. 0.]
3182,1,18,3,1,6.5,134,9,[0. 0. 0. ... 0. 0. 0.]
2800,0,7,4,0,5.142857142857143,42,1,[0. 0. 0. ... 0. 0. 0.]
3679,1,11,1,1,8.454545454545455,103,7,[0. 0. 0. ... 0. 0. 0.]
5155,0,11,4,0,4.909090909090909,64,1,[0. 0. 0. ... 0. 0. 0.]
2445,1,11,0,0,7.363636363636363,92,3,[0. 0. 0. ... 0. 0. 0.]
6122,1,18,9,0,4.722222222222222,102,4,[0. 0. 0. ... 0. 0. 0.]
5012,1,13,5,2,7.846153846153846,114,13,[0. 0. 0. ... 0. 0. 0.]
6280,1,19,6,1,6.0,132,10,[0. 0. 0. ... 0. 0. 0.]
3456,0,14,6,0,4.5,76,6,[0. 0. 0. ... 0. 0. 0.]
6905,0,14,6,0,5.428571428571429,89,5,[0. 0. 0. ... 0. 0. 0.]
3160,1,18,1,1,6.611111111111111,136,9,[0. 0. 0. ... 0. 0. 0.]
6735,1,10,1,1,11.1,120,12,[0. 0. 0. ... 0. 0. 0.]
1300,1,16,3,0,4.1875,82,0,[0. 0. 0. ... 0. 0. 0.]
105,0,11,3,0,5.727272727272728,73,3,[0. 0. 0. ... 0. 0. 0.]
6880,0,9,3,1,8.333333333333334,83,7,[0. 0. 0. ... 0. 0. 0.]
2410,1,18,4,1,6.833333333333333,140,10,[0. 0. 0. ... 0. 0. 0.]
4364,1,9,2,3,11.11111111111111,108,15,[0. 0. 0. ... 0. 0. 0.]
1304,1,15,4,1,6.733333333333333,115,11,[0. 0. 0. ... 0. 0. 0.]
1127,1,13,3,0,4.769230769230769,74,1,[0. 0. 0. ... 0. 0. 0.]
1072,0,17,5,1,5.352941176470588,107,13,[0. 0. 0. ... 0. 0. 0.]
2807,1,26,14,0,3.807692307692308,124,0,[0. 0. 0. ... 0. 0. 0.]
5679,1,18,7,1,6.0,125,9,[0. 0. 0. ... 0. 0. 0.]
3670,0,1,0,0,8.0,8,0,[0. 0. 0. ... 0. 0. 0.]
3337,1,14,2,1,5.714285714285714,93,9,[0. 0. 0. ... 0. 0. 0.]
6699,0,7,3,0,4.0,34,4,[0. 0. 0. ... 0. 0. 0.]
6418,1,7,1,1,8.142857142857142,63,5,[0. 0. 0. ... 0. 0. 0.]
587,1,15,4,1,6.066666666666666,106,6,[0. 0. 0. ... 0. 0. 0.]
183,1,11,1,2,9.090909090909092,110,10,[0. 0. 0. ... 0. 0. 0.]
4417,1,10,1,1,9.3,102,7,[0. 0. 0. ... 0. 0. 0.]
3066,0,4,0,0,6.5,29,4,[0. 0. 0. ... 0. 0. 0.]
3837,0,14,4,1,6.571428571428571,105,10,[0. 0. 0. ... 0. 0. 0.]
4822,1,9,4,0,6.666666666666667,68,3,[0. 0. 0. ... 0. 0. 0.]
6088,0,24,9,0,4.708333333333333,136,4,[0. 0. 0. ... 0. 0. 0.]
7135,1,17,3,1,5.529411764705882,110,13,[0. 0. 0. ... 0. 0. 0.]
2676,1,16,5,0,8.0,143,10,[0. 0. 0. ... 0. 0. 0.]
5943,1,5,2,1,9.8,53,6,[0. 0. 0. ... 0. 0. 0.]
2861,1,23,6,0,4.826086956521739,134,6,[0. 0. 0. ... 0. 0. 0.]
6934,0,18,3,0,5.0,107,5,[0. 0. 0. ... 0. 0. 0.]
7110,0,16,4,2,7.5,135,15,[0. 0. 0. ... 0. 0. 0.]
4552,1,18,4,0,6.111111111111111,127,5,[0. 0. 0. ... 0. 0. 0.]
6604,1,7,1,1,10.428571428571429,79,8,[0. 0. 0. ... 0. 0. 0.]
574,0,10,1,1,7.4,83,6,[0. 0. 0. ... 0. 0. 0.]
5926,0,14,7,0,4.714285714285714,79,2,[0. 0. 0. ... 0. 0. 0.]
4170,0,28,12,0,3.75,132,2,[0. 0. 0. ... 0. 0. 0.]
6318,0,8,1,1,6.25,57,7,[0. 0. 0. ... 0. 0. 0.]
744,1,12,2,0,5.416666666666667,76,3,[0. 0. 0. ... 0. 0. 0.]
1987,0,5,0,1,9.6,52,6,[0. 0. 0. ... 0. 0. 0.]
3969,0,19,8,0,4.578947368421052,105,4,[0. 0. 0. ... 0. 0. 0.]
1332,0,17,8,0,4.529411764705882,93,5,[0. 0. 0. ... 0. 0. 0.]
1798,1,5,2,0,8.2,45,5,[0. 0. 0. ... 0. 0. 0.]
1775,1,14,0,1,5.0,83,11,[0. 0. 0. ... 0. 0. 0.]
1856,0,11,3,0,3.8181818181818175,52,3,[0. 0. 0. ... 0. 0. 0.]
2422,1,26,9,0,4.423076923076923,140,6,[0. 0. 0. ... 0. 0. 0.]
1330,1,20,6,0,5.85,136,1,[0. 0. 0. ... 0. 0. 0.]
4476,0,19,6,1,5.631578947368421,126,9,[0. 0. 0. ... 0. 0. 0.]
1429,0,20,9,1,5.35,126,6,[0. 0. 0. ... 0. 0. 0.]
4578,0,25,12,0,4.56,138,2,[0. 0. 0. ... 0. 0. 0.]
1083,1,6,2,0,7.0,47,3,[0. 0. 0. ... 0. 0. 0.]
2052,0,21,10,0,3.9047619047619047,102,0,[0. 0. 0. ... 0. 0. 0.]
1844,1,12,2,1,6.25,86,6,[0. 0. 0. ... 0. 0. 0.]
4561,1,17,1,1,7.0,135,10,[0. 0. 0. ... 0. 0. 0.]
2308,0,23,11,0,4.913043478260869,135,3,[0. 0. 0. ... 0. 0. 0.]
5294,1,18,7,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
2819,1,15,2,2,7.733333333333333,132,13,[0. 0. 0. ... 0. 0. 0.]
996,0,23,9,0,4.782608695652174,132,7,[0. 0. 0. ... 0. 0. 0.]
5893,1,16,3,1,7.8125,140,12,[0. 0. 0. ... 0. 0. 0.]
537,0,17,6,1,5.294117647058823,106,5,[0. 0. 0. ... 0. 0. 0.]
4845,0,5,1,0,7.2,40,2,[0. 0. 0. ... 0. 0. 0.]
6137,0,11,4,1,6.909090909090909,86,11,[0. 0. 0. ... 0. 0. 0.]
1049,0,8,2,0,3.5,35,0,[0. 0. 0. ... 0. 0. 0.]
2734,0,3,0,0,10.0,32,7,[0. 0. 0. ... 0. 0. 0.]
5948,0,8,3,1,6.875,63,6,[0. 0. 0. ... 0. 0. 0.]
1005,1,21,7,0,4.285714285714286,110,6,[0. 0. 0. ... 0. 0. 0.]
1794,0,25,14,0,3.92,122,0,[0. 0. 0. ... 0. 0. 0.]
4859,1,13,5,0,5.0,77,5,[0. 0. 0. ... 0. 0. 0.]
4346,1,13,3,2,7.461538461538462,109,10,[0. 0. 0. ... 0. 0. 0.]
936,0,18,6,2,6.888888888888889,142,14,[0. 0. 0. ... 0. 0. 0.]
1509,1,14,4,1,7.142857142857143,113,9,[0. 0. 0. ... 0. 0. 0.]
6902,0,12,4,0,4.75,68,4,[0. 0. 0. ... 0. 0. 0.]
6055,1,9,2,1,6.666666666666667,68,5,[0. 0. 0. ... 0. 0. 0.]
1298,0,18,6,0,4.944444444444445,106,6,[0. 0. 0. ... 0. 0. 0.]
4701,1,16,3,1,7.3125,133,9,[0. 0. 0. ... 0. 0. 0.]
3062,1,14,6,0,4.214285714285714,72,3,[0. 0. 0. ... 0. 0. 0.]
6760,1,10,2,1,7.5,84,9,[0. 0. 0. ... 0. 0. 0.]
3827,1,13,2,1,6.769230769230769,100,7,[0. 0. 0. ... 0. 0. 0.]
6758,1,12,4,0,3.8333333333333335,57,1,[0. 0. 0. ... 0. 0. 0.]
3522,1,8,2,1,8.5,75,5,[0. 0. 0. ... 0. 0. 0.]
2576,0,5,1,0,4.2,25,2,[0. 0. 0. ... 0. 0. 0.]
3672,0,21,7,0,5.0,125,6,[0. 0. 0. ... 0. 0. 0.]
1559,1,16,5,0,4.9375,94,2,[0. 0. 0. ... 0. 0. 0.]
3568,1,16,0,1,7.5,135,13,[0. 0. 0. ... 0. 0. 0.]
5226,0,16,9,0,5.0625,96,3,[0. 0. 0. ... 0. 0. 0.]
1623,1,16,2,1,7.5,135,13,[0. 0. 0. ... 0. 0. 0.]
974,1,16,0,2,7.125,129,14,[0. 0. 0. ... 0. 0. 0.]
2575,0,10,1,0,6.9,78,5,[0. 0. 0. ... 0. 0. 0.]
789,1,12,4,0,4.833333333333333,69,3,[0. 0. 0. ... 0. 0. 0.]
2653,1,7,1,1,8.0,62,11,[0. 0. 0. ... 0. 0. 0.]
7068,0,11,4,1,6.2727272727272725,79,6,[0. 0. 0. ... 0. 0. 0.]
2777,1,18,8,1,5.722222222222222,120,8,[0. 0. 0. ... 0. 0. 0.]
2856,1,23,7,1,5.130434782608695,140,12,[0. 0. 0. ... 0. 0. 0.]
7552,1,10,3,1,6.0,70,7,[0. 0. 0. ... 0. 0. 0.]
6287,0,14,7,0,4.071428571428571,70,2,[0. 0. 0. ... 0. 0. 0.]
1871,0,5,0,2,15.4,81,10,[0. 0. 0. ... 0. 0. 0.]
3689,0,11,3,0,4.909090909090909,64,2,[0. 0. 0. ... 0. 0. 0.]
4716,0,9,0,0,8.222222222222221,82,6,[0. 0. 0. ... 0. 0. 0.]
706,0,12,3,1,7.083333333333333,96,12,[0. 0. 0. ... 0. 0. 0.]
929,1,15,5,1,6.333333333333333,109,8,[0. 0. 0. ... 0. 0. 0.]
7045,1,8,2,1,7.75,69,7,[0. 0. 0. ... 0. 0. 0.]
249,1,8,0,1,9.75,85,13,[0. 0. 0. ... 0. 0. 0.]
5565,1,20,5,1,6.05,140,9,[0. 0. 0. ... 0. 0. 0.]
4600,0,16,7,0,5.0,95,3,[0. 0. 0. ... 0. 0. 0.]
2994,1,14,4,1,6.5,104,7,[0. 0. 0. ... 0. 0. 0.]
4606,0,25,8,0,3.96,123,4,[0. 0. 0. ... 0. 0. 0.]
3594,0,11,3,1,5.818181818181818,74,6,[0. 0. 0. ... 0. 0. 0.]
5413,0,14,7,1,7.428571428571429,117,10,[0. 0. 0. ... 0. 0. 0.]
5897,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
3219,0,15,3,1,6.333333333333333,109,12,[0. 0. 0. ... 0. 0. 0.]
4587,0,21,7,1,5.428571428571429,134,9,[0. 0. 0. ... 0. 0. 0.]
3371,1,12,1,1,10.5,137,11,[0. 0. 0. ... 0. 0. 0.]
532,0,15,2,1,7.133333333333334,121,5,[0. 0. 0. ... 0. 0. 0.]
5191,0,16,7,1,5.375,101,7,[0. 0. 0. ... 0. 0. 0.]
653,1,12,2,1,7.5,101,6,[0. 0. 0. ... 0. 0. 0.]
333,0,9,1,1,8.11111111111111,81,6,[0. 0. 0. ... 0. 0. 0.]
32,0,10,3,1,5.8,67,8,[0. 0. 0. ... 0. 0. 0.]
2146,0,22,9,1,5.318181818181818,138,9,[0. 0. 0. ... 0. 0. 0.]
6405,1,12,1,1,6.5,89,6,[0. 0. 0. ... 0. 0. 0.]
2906,0,9,3,0,4.111111111111111,45,2,[0. 0. 0. ... 0. 0. 0.]
1877,0,17,8,0,4.0,84,1,[0. 0. 0. ... 0. 0. 0.]
7265,0,20,5,1,6.05,140,11,[0. 0. 0. ... 0. 0. 0.]
2029,0,15,3,1,8.4,140,11,[0. 0. 0. ... 0. 0. 0.]
3549,1,19,10,2,6.421052631578948,140,13,[0. 0. 0. ... 0. 0. 0.]
4675,0,9,3,1,7.666666666666667,77,5,[0. 0. 0. ... 0. 0. 0.]
1582,0,9,3,0,5.666666666666667,59,2,[0. 0. 0. ... 0. 0. 0.]
2377,1,14,1,1,5.857142857142857,95,7,[0. 0. 0. ... 0. 0. 0.]
6915,1,16,5,0,4.5625,88,8,[0. 0. 0. ... 0. 0. 0.]
3210,1,24,14,1,4.833333333333333,139,8,[0. 0. 0. ... 0. 0. 0.]
1805,1,8,1,1,7.875,70,7,[0. 0. 0. ... 0. 0. 0.]
3290,1,21,10,0,4.476190476190476,114,3,[0. 0. 0. ... 0. 0. 0.]
1577,0,19,5,1,6.421052631578948,140,15,[0. 0. 0. ... 0. 0. 0.]
3217,0,15,2,1,6.866666666666666,117,11,[0. 0. 0. ... 0. 0. 0.]
1123,0,11,2,1,6.909090909090909,86,6,[0. 0. 0. ... 0. 0. 0.]
1038,0,3,0,0,5.333333333333333,18,1,[0. 0. 0. ... 0. 0. 0.]
2353,0,22,7,1,5.363636363636363,139,6,[0. 0. 0. ... 0. 0. 0.]
3967,1,16,7,1,6.125,113,8,[0. 0. 0. ... 0. 0. 0.]
436,0,15,9,0,4.333333333333333,79,3,[0. 0. 0. ... 0. 0. 0.]
555,0,21,6,0,5.523809523809524,136,4,[0. 0. 0. ... 0. 0. 0.]
2679,0,18,11,0,4.555555555555555,99,4,[0. 0. 0. ... 0. 0. 0.]
7482,0,22,6,0,5.227272727272728,136,3,[0. 0. 0. ... 0. 0. 0.]
6150,0,20,8,0,5.85,136,2,[0. 0. 0. ... 0. 0. 0.]
3612,1,9,2,1,6.777777777777778,69,7,[0. 0. 0. ... 0. 0. 0.]
5884,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
1029,0,21,4,0,5.523809523809524,136,5,[0. 0. 0. ... 0. 0. 0.]
6239,1,15,2,0,5.533333333333333,97,7,[0. 0. 0. ... 0. 0. 0.]
1211,1,5,1,0,6.4,36,3,[0. 0. 0. ... 0. 0. 0.]
6409,1,6,0,1,8.666666666666666,57,7,[0. 0. 0. ... 0. 0. 0.]
4198,0,25,7,0,4.64,140,5,[0. 0. 0. ... 0. 0. 0.]
2065,0,19,6,1,4.368421052631579,101,11,[0. 0. 0. ... 0. 0. 0.]
4896,0,22,6,0,5.409090909090909,140,3,[0. 0. 0. ... 0. 0. 0.]
4545,0,9,2,1,7.111111111111111,72,6,[0. 0. 0. ... 0. 0. 0.]
5675,0,29,15,0,3.793103448275862,138,9,[0. 0. 0. ... 0. 0. 0.]
2050,1,7,3,0,4.857142857142857,40,0,[0. 0. 0. ... 0. 0. 0.]
5052,1,15,5,0,6.133333333333334,106,6,[0. 0. 0. ... 0. 0. 0.]
7103,0,15,4,2,7.0,119,12,[0. 0. 0. ... 0. 0. 0.]
2123,0,7,4,0,3.7142857142857135,32,0,[0. 0. 0. ... 0. 0. 0.]
6884,0,4,1,0,7.75,34,2,[0. 0. 0. ... 0. 0. 0.]
3997,1,20,1,1,5.8,135,15,[0. 0. 0. ... 0. 0. 0.]
1408,1,24,12,0,4.25,125,2,[0. 0. 0. ... 0. 0. 0.]
3376,1,19,5,1,6.2105263157894735,136,10,[0. 0. 0. ... 0. 0. 0.]
3554,1,9,4,1,6.111111111111111,63,6,[0. 0. 0. ... 0. 0. 0.]
742,0,7,3,0,4.142857142857143,35,0,[0. 0. 0. ... 0. 0. 0.]
6829,1,17,9,0,4.647058823529412,95,1,[0. 0. 0. ... 0. 0. 0.]
6549,0,18,6,1,6.277777777777778,130,13,[0. 0. 0. ... 0. 0. 0.]
5781,1,16,8,1,5.875,109,6,[0. 0. 0. ... 0. 0. 0.]
4559,1,18,4,0,6.111111111111111,127,5,[0. 0. 0. ... 0. 0. 0.]
2549,0,19,9,1,5.842105263157895,130,6,[0. 0. 0. ... 0. 0. 0.]
5079,0,10,6,1,6.3,72,6,[0. 0. 0. ... 0. 0. 0.]
5010,0,11,2,0,4.818181818181818,63,2,[0. 0. 0. ... 0. 0. 0.]
1601,1,19,5,1,5.842105263157895,129,7,[0. 0. 0. ... 0. 0. 0.]
264,1,12,3,1,6.333333333333333,87,7,[0. 0. 0. ... 0. 0. 0.]
366,0,11,1,0,6.454545454545454,84,3,[0. 0. 0. ... 0. 0. 0.]
2280,0,13,2,0,5.615384615384615,85,5,[0. 0. 0. ... 0. 0. 0.]
3577,1,13,0,1,7.153846153846154,105,8,[0. 0. 0. ... 0. 0. 0.]
815,0,6,1,0,5.5,38,2,[0. 0. 0. ... 0. 0. 0.]
476,0,24,11,0,4.583333333333333,133,1,[0. 0. 0. ... 0. 0. 0.]
1966,0,5,1,1,9.6,52,5,[0. 0. 0. ... 0. 0. 0.]
4589,1,23,9,0,4.565217391304348,127,6,[0. 0. 0. ... 0. 0. 0.]
2744,1,15,2,1,8.133333333333333,136,10,[0. 0. 0. ... 0. 0. 0.]
6128,0,22,3,0,5.409090909090909,140,6,[0. 0. 0. ... 0. 0. 0.]
4005,1,11,2,1,6.818181818181818,85,5,[0. 0. 0. ... 0. 0. 0.]
7440,1,17,4,1,7.294117647058823,140,8,[0. 0. 0. ... 0. 0. 0.]
143,1,10,2,1,7.4,84,9,[0. 0. 0. ... 0. 0. 0.]
6197,0,10,5,0,3.8,47,0,[0. 0. 0. ... 0. 0. 0.]
3090,0,25,13,0,3.72,117,1,[0. 0. 0. ... 0. 0. 0.]
1691,1,14,2,1,9.214285714285714,142,17,[0. 0. 0. ... 0. 0. 0.]
7221,1,21,8,0,5.380952380952381,133,0,[0. 0. 0. ... 0. 0. 0.]
7432,0,26,9,0,4.384615384615385,139,7,[0. 0. 0. ... 0. 0. 0.]
3537,0,16,2,2,7.3125,132,15,[0. 0. 0. ... 0. 0. 0.]
2593,0,19,3,0,4.631578947368421,106,1,[0. 0. 0. ... 0. 0. 0.]
7260,1,11,3,1,7.272727272727272,91,8,[0. 0. 0. ... 0. 0. 0.]
1017,0,12,2,0,5.083333333333333,72,3,[0. 0. 0. ... 0. 0. 0.]
3598,1,14,2,1,6.071428571428571,98,6,[0. 0. 0. ... 0. 0. 0.]
668,0,12,2,1,6.833333333333333,93,10,[0. 0. 0. ... 0. 0. 0.]
3943,1,13,2,2,7.846153846153846,114,10,[0. 0. 0. ... 0. 0. 0.]
6845,0,17,5,0,5.235294117647059,105,3,[0. 0. 0. ... 0. 0. 0.]
1347,0,19,3,0,6.0,132,3,[0. 0. 0. ... 0. 0. 0.]
1640,1,24,13,0,4.083333333333333,121,6,[0. 0. 0. ... 0. 0. 0.]
4833,1,23,10,1,5.217391304347826,143,9,[0. 0. 0. ... 0. 0. 0.]
2924,0,11,6,0,3.5454545454545454,49,0,[0. 0. 0. ... 0. 0. 0.]
4267,1,15,3,0,4.866666666666666,87,8,[0. 0. 0. ... 0. 0. 0.]
4479,0,18,7,0,5.444444444444445,115,7,[0. 0. 0. ... 0. 0. 0.]
1119,1,16,5,1,6.3125,116,7,[0. 0. 0. ... 0. 0. 0.]
5071,1,8,3,0,5.5,51,1,[0. 0. 0. ... 0. 0. 0.]
4316,0,10,4,0,4.6,55,2,[0. 0. 0. ... 0. 0. 0.]
5357,0,3,2,0,4.666666666666667,16,2,[0. 0. 0. ... 0. 0. 0.]
2615,0,8,3,0,7.125,64,4,[0. 0. 0. ... 0. 0. 0.]
2955,0,16,6,1,7.5625,136,14,[0. 0. 0. ... 0. 0. 0.]
3153,0,15,0,1,8.066666666666666,135,15,[0. 0. 0. ... 0. 0. 0.]
2406,0,15,8,0,5.133333333333334,91,3,[0. 0. 0. ... 0. 0. 0.]
4602,0,27,12,0,4.296296296296297,142,4,[0. 0. 0. ... 0. 0. 0.]
5060,0,17,9,0,3.882352941176471,82,4,[0. 0. 0. ... 0. 0. 0.]
6729,1,12,3,0,5.583333333333333,78,3,[0. 0. 0. ... 0. 0. 0.]
2830,1,15,3,1,8.0,134,13,[0. 0. 0. ... 0. 0. 0.]
922,0,9,3,0,4.222222222222222,46,0,[0. 0. 0. ... 0. 0. 0.]
4333,0,24,15,0,4.583333333333333,133,2,[0. 0. 0. ... 0. 0. 0.]
6286,1,16,1,1,7.8125,140,10,[0. 0. 0. ... 0. 0. 0.]
2582,0,19,3,0,4.631578947368421,106,1,[0. 0. 0. ... 0. 0. 0.]
4930,0,15,3,1,7.466666666666667,126,13,[0. 0. 0. ... 0. 0. 0.]
4119,1,9,1,2,8.222222222222221,82,11,[0. 0. 0. ... 0. 0. 0.]
292,0,17,6,0,4.764705882352941,97,3,[0. 0. 0. ... 0. 0. 0.]
1199,1,21,10,0,5.238095238095238,130,1,[0. 0. 0. ... 0. 0. 0.]
2649,0,7,0,1,7.571428571428571,59,12,[0. 0. 0. ... 0. 0. 0.]
3255,0,8,4,0,5.5,51,1,[0. 0. 0. ... 0. 0. 0.]
126,0,26,14,0,4.115384615384615,132,4,[0. 0. 0. ... 0. 0. 0.]
302,0,23,9,0,5.043478260869565,138,3,[0. 0. 0. ... 0. 0. 0.]
2783,0,4,2,1,9.25,40,8,[0. 0. 0. ... 0. 0. 0.]
7361,1,12,2,1,7.833333333333333,105,8,[0. 0. 0. ... 0. 0. 0.]
1923,0,7,0,1,8.142857142857142,63,6,[0. 0. 0. ... 0. 0. 0.]
2161,1,21,9,1,5.380952380952381,133,12,[0. 0. 0. ... 0. 0. 0.]
1953,0,22,12,0,5.363636363636363,139,9,[0. 0. 0. ... 0. 0. 0.]
3916,1,14,4,1,6.285714285714286,101,7,[0. 0. 0. ... 0. 0. 0.]
1389,1,17,5,1,6.294117647058823,123,5,[0. 0. 0. ... 0. 0. 0.]
5514,1,21,8,1,5.333333333333333,133,9,[0. 0. 0. ... 0. 0. 0.]
1059,0,20,8,1,5.25,125,8,[0. 0. 0. ... 0. 0. 0.]
3454,0,8,2,0,5.625,52,2,[0. 0. 0. ... 0. 0. 0.]
1474,0,14,4,0,5.714285714285714,93,4,[0. 0. 0. ... 0. 0. 0.]
2440,1,16,6,0,5.375,101,1,[0. 0. 0. ... 0. 0. 0.]
2724,1,15,2,1,8.133333333333333,136,10,[0. 0. 0. ... 0. 0. 0.]
3107,0,10,2,1,6.3,72,7,[0. 0. 0. ... 0. 0. 0.]
144,1,22,5,0,5.181818181818182,135,1,[0. 0. 0. ... 0. 0. 0.]
1764,1,23,8,0,4.869565217391305,134,6,[0. 0. 0. ... 0. 0. 0.]
1833,0,15,1,1,6.4,110,9,[0. 0. 0. ... 0. 0. 0.]
6038,1,12,2,1,7.5,101,9,[0. 0. 0. ... 0. 0. 0.]
2289,0,8,3,0,5.75,53,5,[0. 0. 0. ... 0. 0. 0.]
2969,0,5,3,0,4.8,28,2,[0. 0. 0. ... 0. 0. 0.]
5142,0,15,3,1,8.266666666666667,138,12,[0. 0. 0. ... 0. 0. 0.]
6351,0,17,7,1,6.588235294117647,128,10,[0. 0. 0. ... 0. 0. 0.]
1104,1,27,9,0,4.111111111111111,138,3,[0. 0. 0. ... 0. 0. 0.]
3302,1,18,9,0,5.388888888888889,114,0,[0. 0. 0. ... 0. 0. 0.]
1721,1,27,8,0,4.148148148148148,138,1,[0. 0. 0. ... 0. 0. 0.]
3254,1,12,4,0,6.083333333333333,84,3,[0. 0. 0. ... 0. 0. 0.]
2958,0,17,2,2,7.176470588235294,138,13,[0. 0. 0. ... 0. 0. 0.]
6325,0,8,1,1,7.0,63,7,[0. 0. 0. ... 0. 0. 0.]
2608,0,19,10,0,5.578947368421052,125,25,[0. 0. 0. ... 0. 0. 0.]
6883,1,25,8,0,4.68,142,6,[0. 0. 0. ... 0. 0. 0.]
108,0,24,11,0,4.25,125,3,[0. 0. 0. ... 0. 0. 0.]
5908,0,5,1,0,8.0,44,6,[0. 0. 0. ... 0. 0. 0.]
5817,0,13,4,1,6.384615384615385,95,10,[0. 0. 0. ... 0. 0. 0.]
864,0,13,8,0,4.076923076923077,65,3,[0. 0. 0. ... 0. 0. 0.]
4850,1,16,4,1,6.0,111,10,[0. 0. 0. ... 0. 0. 0.]
5204,0,9,5,0,4.666666666666667,50,1,[0. 0. 0. ... 0. 0. 0.]
2617,0,16,4,1,7.5625,136,10,[0. 0. 0. ... 0. 0. 0.]
1246,0,20,7,1,5.75,135,9,[0. 0. 0. ... 0. 0. 0.]
3385,0,12,1,1,7.75,104,7,[0. 0. 0. ... 0. 0. 0.]
3194,1,17,3,1,6.352941176470588,124,7,[0. 0. 0. ... 0. 0. 0.]
6589,1,20,8,0,5.6,131,5,[0. 0. 0. ... 0. 0. 0.]
4792,0,15,6,0,3.533333333333333,67,2,[0. 0. 0. ... 0. 0. 0.]
7094,1,8,2,0,6.0,55,2,[0. 0. 0. ... 0. 0. 0.]
6180,1,22,10,0,4.090909090909091,111,4,[0. 0. 0. ... 0. 0. 0.]
5784,0,18,11,0,5.111111111111111,109,1,[0. 0. 0. ... 0. 0. 0.]
1324,1,17,5,1,7.0588235294117645,136,12,[0. 0. 0. ... 0. 0. 0.]
2201,0,15,6,0,3.8666666666666663,72,2,[0. 0. 0. ... 0. 0. 0.]
3345,1,13,6,1,6.384615384615385,95,9,[0. 0. 0. ... 0. 0. 0.]
1110,1,8,2,1,7.75,69,7,[0. 0. 0. ... 0. 0. 0.]
7485,0,25,11,0,3.84,120,10,[0. 0. 0. ... 0. 0. 0.]
6592,0,12,3,1,6.583333333333333,90,7,[0. 0. 0. ... 0. 0. 0.]
3386,1,22,6,0,5.5,142,3,[0. 0. 0. ... 0. 0. 0.]
6814,0,17,6,0,4.0,84,0,[0. 0. 0. ... 0. 0. 0.]
3590,0,11,3,0,5.363636363636363,69,1,[0. 0. 0. ... 0. 0. 0.]
1421,0,7,2,1,7.428571428571429,58,7,[0. 0. 0. ... 0. 0. 0.]
118,0,16,0,2,7.6875,138,25,[0. 0. 0. ... 0. 0. 0.]
6108,1,15,7,2,6.533333333333333,112,13,[0. 0. 0. ... 0. 0. 0.]
2000,0,23,11,0,4.565217391304348,127,1,[0. 0. 0. ... 0. 0. 0.]
3061,1,12,2,2,8.0,107,15,[0. 0. 0. ... 0. 0. 0.]
2751,1,20,7,1,6.0,140,9,[0. 0. 0. ... 0. 0. 0.]
2462,1,17,1,1,7.0588235294117645,136,10,[0. 0. 0. ... 0. 0. 0.]
3502,1,20,4,1,5.6,132,11,[0. 0. 0. ... 0. 0. 0.]
473,1,20,8,0,4.65,112,2,[0. 0. 0. ... 0. 0. 0.]
1449,1,11,0,1,8.909090909090908,108,9,[0. 0. 0. ... 0. 0. 0.]
4810,0,24,11,0,4.625,134,6,[0. 0. 0. ... 0. 0. 0.]
